index,ID_SITE_RATTACHE,HOSPI_CODE_UCD,MONTH,QUANTITY,N_UFS,DATE,N_ETB,POPULATION,P_MEDICAL,PN_MEDICAL,LIT_HC,LIT_HP,SEJ_MCO,SEJ_HAD,SEJ_PSY,SEJ_SSR,SEJ_SLD,TREND,SEASONAL,RESID
2825,HOSPI_2,3400892729589,10,5840.0,7.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-313.2210648148147,0.0
2826,HOSPI_3,3400892729589,10,6710.0,9.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,-258.98726851851836,0.0
2827,HOSPI_4,3400892729589,10,21450.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,4499.982638888889,0.0
2828,HOSPI_1,3400892745848,10,6960.0,8.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,1334.8472222222222,0.0
2829,HOSPI_2,3400892745848,10,3700.0,9.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,115.02314814814825,0.0
2830,HOSPI_3,3400892745848,10,490.0,1.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,-23.90046296296297,0.0
2831,HOSPI_4,3400892745848,10,11760.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,1196.857638888889,0.0
2832,HOSPI_1,3400892761527,10,5834.0,4.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,89.09780092592581,0.0
2833,HOSPI_2,3400892761527,10,15060.0,11.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,500.44965277777777,0.0
2834,HOSPI_3,3400892761527,10,33490.0,22.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,560.3616898148109,0.0
2835,HOSPI_4,3400892761527,10,12350.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,1381.1631944444443,0.0
2836,HOSPI_1,3400892761695,10,2095.0,3.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,-60.622685185185105,0.0
2837,HOSPI_2,3400892761695,10,17274.0,11.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-34.135995370370594,0.0
2838,HOSPI_3,3400892761695,10,27715.0,12.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,1204.7499999999975,0.0
2839,HOSPI_4,3400892761695,10,10450.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,1493.5127314814822,0.0
2840,HOSPI_1,3400893022634,10,3965.0,8.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,127.79976851851845,0.0
2841,HOSPI_2,3400893022634,10,6422.0,5.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-452.0613425925927,0.0
2842,HOSPI_3,3400893022634,10,3900.0,1.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,-291.074652777778,0.0
2843,HOSPI_4,3400893022634,10,1800.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,97.07754629629626,0.0
2844,HOSPI_1,3400893736135,10,1960.0,5.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,151.0000000000001,0.0
2845,HOSPI_2,3400893736135,10,4946.0,8.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,212.3443287037037,0.0
2846,HOSPI_3,3400893736135,10,5840.0,7.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,-1.6203703703699404,0.0
2847,HOSPI_4,3400893736135,10,8760.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,-507.031249999999,0.0
2848,HOSPI_1,3400893826706,10,3900.0,3.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,440.560763888889,0.0
2849,HOSPI_2,3400893826706,10,2276.0,5.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-20.57696759259256,0.0
2850,HOSPI_3,3400893826706,10,8940.0,6.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,728.1446759259271,0.0
2851,HOSPI_4,3400893826706,10,7000.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,1017.5057870370365,0.0
2852,HOSPI_1,3400893875490,10,10741.0,13.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,1082.3333333333328,0.0
2853,HOSPI_2,3400893875490,10,9447.0,18.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-375.7210648148154,0.0
2854,HOSPI_3,3400893875490,10,15039.0,18.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,249.48726851851882,0.0
2855,HOSPI_4,3400893875490,10,23380.0,2.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,246.3078703703718,0.0
2856,HOSPI_1,3400890837149,11,2260.0,5.0,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,34.81828703703701,0.0
2857,HOSPI_2,3400890837149,11,2640.0,7.0,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-336.5023148148147,0.0
2858,HOSPI_3,3400890837149,11,4230.0,6.0,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,120.21412037037015,0.0
2859,HOSPI_4,3400890837149,11,15800.0,2.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,-833.7384259259263,0.0
2860,HOSPI_1,3400891191226,11,3350.0,7.0,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,120.56076388888874,0.0
2861,HOSPI_2,3400891191226,11,2530.0,7.0,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,25.14467592592583,0.0
2862,HOSPI_3,3400891191226,11,6630.0,11.0,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,798.9131944444441,0.0
2863,HOSPI_4,3400891191226,11,8260.0,2.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,-1393.8888888888885,0.0
2864,HOSPI_1,3400891225037,11,14720.0,10.0,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,-70.58796296296191,0.0
2865,HOSPI_2,3400891225037,11,19570.0,20.0,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-1505.8726851851848,0.0
2866,HOSPI_3,3400891225037,11,9090.0,9.5,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,-199.57175925925907,0.0
2867,HOSPI_4,3400891225037,11,21480.0,2.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,-2367.893518518519,0.0
2868,HOSPI_1,3400891235203,11,551.0,2.0,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,-246.91087962962962,0.0
2869,HOSPI_2,3400891235203,11,1420.0,2.5,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-112.48495370370378,0.0
2870,HOSPI_3,3400891235203,11,150.0,1.0,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,-399.6643518518517,0.0
2871,HOSPI_4,3400891235203,11,3750.0,1.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,1698.7847222222222,0.0
2872,HOSPI_1,3400891996128,11,55750.0,21.0,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,2369.925925925925,0.0
2873,HOSPI_2,3400891996128,11,57600.0,29.5,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-12582.09953703704,0.0
2874,HOSPI_3,3400891996128,11,101690.0,29.5,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,-1590.804398148153,0.0
2875,HOSPI_4,3400891996128,11,222400.0,2.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,-5446.685763888909,0.0
2876,HOSPI_1,3400892052120,11,3090.0,5.0,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,249.21296296296282,0.0
2877,HOSPI_2,3400892052120,11,1870.0,4.0,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-250.89699074074082,0.0
2878,HOSPI_3,3400892052120,11,1300.0,3.5,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,99.26504629629626,0.0
2879,HOSPI_4,3400892052120,11,5610.0,1.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,-144.04513888888886,0.0
2880,HOSPI_1,3400892065366,11,4707.0,7.0,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,32.10127314814849,0.0
2881,HOSPI_2,3400892065366,11,8196.0,13.0,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-524.3333333333336,0.0
2882,HOSPI_3,3400892065366,11,7500.0,8.0,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,-189.0717592592588,0.0
2883,HOSPI_4,3400892065366,11,17640.0,2.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,-1068.2118055555557,0.0
2884,HOSPI_1,3400892075761,11,1420.0,4.5,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,64.57349537037035,0.0
2885,HOSPI_2,3400892075761,11,2300.0,4.0,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-161.1631944444445,0.0
2886,HOSPI_3,3400892075761,11,3580.0,9.0,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,-383.5069444444441,0.0
2887,HOSPI_4,3400892075761,11,8880.0,1.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,44.49652777777777,0.0
2888,HOSPI_1,3400892088310,11,2007.0,4.5,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,-67.17939814814818,0.0
2889,HOSPI_2,3400892088310,11,2821.0,9.5,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-193.0104166666668,0.0
2890,HOSPI_3,3400892088310,11,4575.0,7.5,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,115.87268518518475,0.0
2891,HOSPI_4,3400892088310,11,8930.0,1.5,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,178.8715277777776,0.0
2892,HOSPI_1,3400892203645,11,1465.0,2.5,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,20.877314814814795,0.0
2893,HOSPI_2,3400892203645,11,3420.0,6.0,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-270.2592592592592,0.0
2894,HOSPI_3,3400892203645,11,5645.0,9.0,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,216.03009259259244,0.0
2895,HOSPI_4,3400892203645,11,9550.0,2.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,1881.4236111111113,0.0
2896,HOSPI_1,3400892508566,11,4364.0,3.0,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,-340.683449074074,0.0
2897,HOSPI_2,3400892508566,11,50.0,1.0,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-8.362268518518519,0.0
2898,HOSPI_3,3400892508566,11,4120.0,4.0,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,40.76388888888901,0.0
2899,HOSPI_4,3400892508566,11,7050.0,1.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,-2127.4479166666674,0.0
2900,HOSPI_1,3400892669236,11,9782.0,14.5,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,1557.495949074074,0.0
2901,HOSPI_2,3400892669236,11,8566.0,20.0,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-1051.3090277777783,0.0
2902,HOSPI_3,3400892669236,11,10603.0,11.0,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,-430.60011574074133,0.0
2903,HOSPI_4,3400892669236,11,20610.0,1.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,-259.3657407407415,0.0
2904,HOSPI_1,3400892697789,11,826.0,2.0,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,-3.137731481481495,0.0
2905,HOSPI_2,3400892697789,11,820.0,2.0,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,65.9375,0.0
2906,HOSPI_3,3400892697789,11,1350.0,1.5,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,-32.99189814814812,0.0
2907,HOSPI_4,3400892697789,11,12300.0,2.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,558.75,0.0
2908,HOSPI_1,3400892729589,11,4931.0,8.0,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,176.5804398148148,0.0
2909,HOSPI_2,3400892729589,11,5720.0,7.5,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-606.5543981481485,0.0
2910,HOSPI_3,3400892729589,11,7030.0,10.0,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,276.22106481481467,0.0
2911,HOSPI_4,3400892729589,11,19560.0,2.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,-1347.517361111111,0.0
2912,HOSPI_1,3400892745848,11,6210.0,7.0,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,-434.94444444444474,0.0
2913,HOSPI_2,3400892745848,11,3880.0,9.5,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-575.601851851852,0.0
2914,HOSPI_3,3400892745848,11,450.0,1.0,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,104.22453703703698,0.0
2915,HOSPI_4,3400892745848,11,9840.0,1.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,139.35763888888889,0.0
2916,HOSPI_1,3400892761527,11,3545.0,5.5,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,583.7019675925924,0.0
2917,HOSPI_2,3400892761527,11,11612.0,10.5,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-1004.987847222222,0.0
2918,HOSPI_3,3400892761527,11,27440.0,22.0,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,-1256.4924768518533,0.0
2919,HOSPI_4,3400892761527,11,6500.0,1.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,-624.0451388888891,0.0
2920,HOSPI_1,3400892761695,11,1666.0,3.0,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,-17.706018518518505,0.0
2921,HOSPI_2,3400892761695,11,16140.0,13.5,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-1029.7609953703702,0.0
2922,HOSPI_3,3400892761695,11,25915.0,12.0,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,-2292.4375000000005,0.0
2923,HOSPI_4,3400892761695,11,7480.0,1.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,-831.0706018518528,0.0
2924,HOSPI_1,3400893022634,11,3098.0,7.5,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,203.61226851851856,0.0
2925,HOSPI_2,3400893022634,11,5530.0,11.0,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-960.8946759259259,0.0
2926,HOSPI_3,3400893022634,11,3100.0,1.0,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,-478.6996527777773,0.0
2927,HOSPI_4,3400893022634,11,2300.0,1.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,97.07754629629626,0.0
2928,HOSPI_1,3400893736135,11,2035.0,4.0,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,136.68750000000017,0.0
2929,HOSPI_2,3400893736135,11,4310.0,7.5,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,136.40682870370347,0.0
2930,HOSPI_3,3400893736135,11,5250.0,5.0,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,-241.2037037037034,0.0
2931,HOSPI_4,3400893736135,11,7910.0,1.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,-933.9062499999999,0.0
2932,HOSPI_1,3400893826706,11,3075.0,3.5,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,161.31076388888877,0.0
2933,HOSPI_2,3400893826706,11,1862.0,4.5,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-169.57696759259264,0.0
2934,HOSPI_3,3400893826706,11,8510.0,8.0,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,591.9988425925927,0.0
2935,HOSPI_4,3400893826706,11,4100.0,2.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,-71.86921296296259,0.0
2936,HOSPI_1,3400893875490,11,9372.0,11.5,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,-63.47916666666731,0.0
2937,HOSPI_2,3400893875490,11,8136.0,12.5,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-669.346064814815,0.0
2938,HOSPI_3,3400893875490,11,12762.0,16.0,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,-306.24189814814815,0.0
2939,HOSPI_4,3400893875490,11,12040.0,1.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,2409.224537037036,0.0
2940,HOSPI_1,3400890837149,12,2710.0,4.0,2018-12-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,416.81828703703724,0.0
2941,HOSPI_2,3400890837149,12,3550.0,9.0,2018-12-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,59.664351851851855,0.0
2942,HOSPI_3,3400890837149,12,4120.0,7.0,2018-12-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,661.8807870370372,0.0
2943,HOSPI_4,3400890837149,12,16400.0,1.0,2018-12-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,155.84490740740677,0.0
2944,HOSPI_1,3400891191226,12,2610.0,9.0,2018-12-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,251.4774305555554,0.0
2945,HOSPI_2,3400891191226,12,2870.0,6.0,2018-12-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,112.43634259259292,0.0
2946,HOSPI_3,3400891191226,12,6300.0,11.0,2018-12-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,-445.25347222222155,0.0
2947,HOSPI_4,3400891191226,12,8120.0,1.0,2018-12-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,-1590.1388888888898,0.0
2948,HOSPI_1,3400891225037,12,15380.0,12.0,2018-12-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,-1120.5254629629626,0.0
2949,HOSPI_2,3400891225037,12,17220.0,21.0,2018-12-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-1204.2060185185187,0.0
2950,HOSPI_3,3400891225037,12,11080.0,8.0,2018-12-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,-748.321759259261,0.0
2951,HOSPI_4,3400891225037,12,26280.0,2.0,2018-12-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,822.1064814814824,0.0
2952,HOSPI_1,3400891235203,12,316.0,1.0,2018-12-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,164.46412037037032,0.0
2953,HOSPI_2,3400891235203,12,1400.0,4.0,2018-12-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-191.0266203703704,0.0
2954,HOSPI_3,3400891235203,12,930.0,1.0,2018-12-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,283.66898148148147,0.0
2955,HOSPI_4,3400891235203,12,4650.0,1.0,2018-12-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,-176.21527777777777,0.0
2956,HOSPI_1,3400891996128,12,49650.0,22.0,2018-12-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0.0,2135.967592592592,0.0
2957,HOSPI_2,3400891996128,12,59240.0,32.0,2018-12-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0.0,-12058.474537037038,0.0
2958,HOSPI_3,3400891996128,12,98230.0,32.0,2018-12-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0.0,2642.7372685185182,0.0
2959,HOSPI_4,3400891996128,12,221800.0,2.0,2018-12-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0.0,25702.814236111135,0.0
